r,rep,bucket_id,degree_low_inclusive,degree_high_exclusive,num_nodes,mass,sqrt_mass,sketch_dim,test_matrix_entry_std
5,2,8,128,256,1,168.0,12.96148139681572,1,1.0
5,3,1,1,2,354,354.0,18.81488772222678,1,1.0
5,3,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,3,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,3,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,3,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,3,6,32,64,8,293.0,17.11724276862369,1,1.0
5,3,7,64,128,3,217.0,14.730919862656235,1,1.0
5,3,8,128,256,1,168.0,12.96148139681572,1,1.0
5,4,1,1,2,354,354.0,18.81488772222678,1,1.0
5,4,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,4,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,4,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,4,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,4,6,32,64,8,293.0,17.11724276862369,1,1.0
5,4,7,64,128,3,217.0,14.730919862656235,1,1.0
5,4,8,128,256,1,168.0,12.96148139681572,1,1.0
5,5,1,1,2,354,354.0,18.81488772222678,1,1.0
5,5,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,5,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,5,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,5,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,5,6,32,64,8,293.0,17.11724276862369,1,1.0
5,5,7,64,128,3,217.0,14.730919862656235,1,1.0
5,5,8,128,256,1,168.0,12.96148139681572,1,1.0
5,6,1,1,2,354,354.0,18.81488772222678,1,1.0
5,6,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,6,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,6,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,6,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,6,6,32,64,8,293.0,17.11724276862369,1,1.0
5,6,7,64,128,3,217.0,14.730919862656235,1,1.0
5,6,8,128,256,1,168.0,12.96148139681572,1,1.0
5,7,1,1,2,354,354.0,18.81488772222678,1,1.0
5,7,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,7,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,7,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,7,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,7,6,32,64,8,293.0,17.11724276862369,1,1.0
5,7,7,64,128,3,217.0,14.730919862656235,1,1.0
5,7,8,128,256,1,168.0,12.96148139681572,1,1.0
5,8,1,1,2,354,354.0,18.81488772222678,1,1.0
5,8,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,8,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,8,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,8,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,8,6,32,64,8,293.0,17.11724276862369,1,1.0
5,8,7,64,128,3,217.0,14.730919862656235,1,1.0
5,8,8,128,256,1,168.0,12.96148139681572,1,1.0
5,9,1,1,2,354,354.0,18.81488772222678,1,1.0
5,9,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,9,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,9,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,9,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,9,6,32,64,8,293.0,17.11724276862369,1,1.0
5,9,7,64,128,3,217.0,14.730919862656235,1,1.0
5,9,8,128,256,1,168.0,12.96148139681572,1,1.0
5,10,1,1,2,354,354.0,18.81488772222678,1,1.0
5,10,2,2,4,1070,2665.0,51.62363799656123,2,0.7071067811865475
5,10,3,4,8,859,4210.0,64.88451279003334,2,0.7071067811865475
5,10,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
5,10,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
5,10,6,32,64,8,293.0,17.11724276862369,1,1.0
5,10,7,64,128,3,217.0,14.730919862656235,1,1.0
5,10,8,128,256,1,168.0,12.96148139681572,1,1.0
10,1,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,1,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,1,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,1,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,1,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,1,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,1,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,1,8,128,256,1,168.0,12.96148139681572,1,1.0
10,2,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,2,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,2,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,2,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,2,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,2,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,2,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,2,8,128,256,1,168.0,12.96148139681572,1,1.0
10,3,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,3,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,3,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,3,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,3,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,3,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,3,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,3,8,128,256,1,168.0,12.96148139681572,1,1.0
10,4,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,4,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,4,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,4,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,4,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,4,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,4,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,4,8,128,256,1,168.0,12.96148139681572,1,1.0
10,5,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,5,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,5,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,5,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,5,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,5,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,5,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,5,8,128,256,1,168.0,12.96148139681572,1,1.0
10,6,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,6,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,6,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,6,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,6,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,6,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,6,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,6,8,128,256,1,168.0,12.96148139681572,1,1.0
10,7,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,7,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,7,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,7,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,7,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,7,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,7,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,7,8,128,256,1,168.0,12.96148139681572,1,1.0
10,8,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,8,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,8,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,8,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,8,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,8,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,8,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,8,8,128,256,1,168.0,12.96148139681572,1,1.0
10,9,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,9,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,9,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,9,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,9,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,9,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,9,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,9,8,128,256,1,168.0,12.96148139681572,1,1.0
10,10,1,1,2,354,354.0,18.81488772222678,2,0.7071067811865475
10,10,2,2,4,1070,2665.0,51.62363799656123,3,0.5773502691896258
10,10,3,4,8,859,4210.0,64.88451279003334,3,0.5773502691896258
10,10,4,8,16,155,1534.0,39.16631205513228,2,0.7071067811865475
10,10,5,16,32,35,697.0,26.40075756488817,2,0.7071067811865475
10,10,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
10,10,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
10,10,8,128,256,1,168.0,12.96148139681572,1,1.0
20,1,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,1,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,1,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,1,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,1,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,1,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,1,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,1,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,2,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,2,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,2,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,2,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,2,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,2,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,2,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,2,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,3,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,3,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,3,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,3,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,3,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,3,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,3,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,3,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,4,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,4,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,4,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,4,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,4,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,4,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,4,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,4,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,5,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,5,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,5,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,5,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,5,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,5,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,5,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,5,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,6,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,6,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,6,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,6,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,6,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,6,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,6,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,6,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,7,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,7,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,7,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,7,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,7,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,7,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,7,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,7,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,8,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,8,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,8,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,8,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,8,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,8,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,8,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,8,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,9,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,9,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,9,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,9,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,9,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,9,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,9,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,9,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
20,10,1,1,2,354,354.0,18.81488772222678,3,0.5773502691896258
20,10,2,2,4,1070,2665.0,51.62363799656123,5,0.4472135954999579
20,10,3,4,8,859,4210.0,64.88451279003334,6,0.4082482904638631
20,10,4,8,16,155,1534.0,39.16631205513228,4,0.5
20,10,5,16,32,35,697.0,26.40075756488817,3,0.5773502691896258
20,10,6,32,64,8,293.0,17.11724276862369,2,0.7071067811865475
20,10,7,64,128,3,217.0,14.730919862656235,2,0.7071067811865475
20,10,8,128,256,1,168.0,12.96148139681572,2,0.7071067811865475
40,1,1,1,2,354,354.0,18.81488772222678,4,0.5
40,1,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,1,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,1,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,1,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,1,6,32,64,8,293.0,17.11724276862369,4,0.5
40,1,7,64,128,3,217.0,14.730919862656235,4,0.5
40,1,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,2,1,1,2,354,354.0,18.81488772222678,4,0.5
40,2,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,2,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,2,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,2,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,2,6,32,64,8,293.0,17.11724276862369,4,0.5
40,2,7,64,128,3,217.0,14.730919862656235,4,0.5
40,2,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,3,1,1,2,354,354.0,18.81488772222678,4,0.5
40,3,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,3,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,3,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,3,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,3,6,32,64,8,293.0,17.11724276862369,4,0.5
40,3,7,64,128,3,217.0,14.730919862656235,4,0.5
40,3,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,4,1,1,2,354,354.0,18.81488772222678,4,0.5
40,4,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,4,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,4,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,4,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,4,6,32,64,8,293.0,17.11724276862369,4,0.5
